,tot_pop,male_pop,female_pop,median_age,median_age_male,median_age_female,employ_status_tot,employ_status_working,employ_status_working_civ,employ_status_working_civ_employed,employ_status_working_civ_unemployed,employ_status_working_military,employ_status_not_working,birth_ed_tot,birth_ed_less_than_high,birth_ed_high,birth_ed_some_coll,birth_ed_batchelors,birth_ed_graduate,birth_income_tot,birth_income_none,birth_income_with _income,birth_income_less_10K,birth_income_10_15K,birth_income_15_25K,birth_income_25_35K,birth_income_35_50K,birth_income_50_65K,birth_income_65_75K,birth_income_more_75K,trans_tot,trans_car_truck_van_alone,trans_car_truck_van_pool,trans_public,trans_walked,trans_taxi_bike_other,trans_worked_home,occupation_tot,occupation_manage_bus_science_arts,occupation_service,occupation_sales_office,occupation_resources_construct_maint,occupation_production_transport,occupation_military,industry_tot,industry_ag_forestry_fish,industry_construction,industry_manufact,industry_wholesale,industry_retail,industry_trans,industry_information,industry_finance_insure_realestate,industry_professional_scientific_management,industry_education_health_care,industry_arts_entertatinment,industry_other_services,industry_public_admin,industry_military,FIPS,brewery_count,winery_count,craft_distillery_count,tot_k_pop,breweries_k_pop,wineries_k_pop,distilleries_k_pop,google_brewery_count,google_winery_count,google_distillery_count
employ_status_working_civ_unemployed,0.9871281546243986,0.986810691509265,0.9872907009074121,-0.04431498299027168,-0.07382644614974943,-0.02686826110258147,0.9888111365211664,0.9850346283139474,0.9850754568524536,0.9823324838138069,1.0,0.7035564470696413,0.989603396877501,0.9828264239416934,0.9724530270433642,0.9414834004197385,0.9791278681739083,0.980755383069455,0.9647081290321804,0.9827779525508997,0.9829469097665317,0.9801565324414531,0.9760703811516875,0.9829285518952454,0.9747963792384976,0.9672388181429349,0.965478745496994,0.9682488805024937,0.9704391241305754,0.9659515686204846,0.9816660755215824,0.9692950035880508,0.9714902066236197,0.5680902958915455,0.8116914875999133,0.9719905522721871,0.977181277490604,0.9815392401333913,0.9769506151345687,0.9850610622611042,0.9814151609046833,0.9594284580950928,0.9498452084265308,0.7056017645415645,0.9815392401333913,0.7849801823740341,0.9480845936727333,0.9022183991734092,0.979069459550422,0.9787956384782751,0.968163540416823,0.9720364950735444,0.9644930800062498,0.9805726902902211,0.966503779618061,0.9842296415218874,0.9829566085585142,0.9399504127353409,0.7018968390033344,-0.12274612421147195,0.757230365763221,0.7873845695121774,0.7352112660401305,0.9871281546243984,-0.2230932154863253,0.2355053104795401,-0.2812331067422221,0.5398900118257939,0.28481618122114977,0.661340448122687
employ_status_working_military,0.7229521540967724,0.725025804874035,0.7208230267171143,-0.19303275225551575,-0.21136848160010085,-0.18089364127933455,0.7179873394712606,0.7213032384998594,0.7174034489899377,0.7175983712118262,0.7035564470696413,1.0,0.7081813156264269,0.7177781442904871,0.7472752164041991,0.6344904300608575,0.7345852125124173,0.7285999301594216,0.6955320669498106,0.7201653756279304,0.7421550836945279,0.713880194204062,0.7058230751106214,0.720673002440486,0.7113791776693594,0.7052040570119967,0.7013783261670703,0.6950454297337302,0.6872810566409465,0.7161627820424877,0.7209989397974683,0.7366619894310404,0.7709959960284658,0.23835528547706492,0.4408086677601852,0.7237729964855986,0.75346786395935,0.7215851491591669,0.7224961869694129,0.7091269793043097,0.7121700990200577,0.761028311147642,0.6646051132015083,0.9934250643611031,0.7215851491591669,0.6814422560640134,0.7558445937277828,0.5936994977920874,0.7016898036738641,0.7158585551291219,0.6965889567540374,0.7032315321456947,0.6756332077246344,0.7539745951509591,0.6667479863482005,0.7243573525882628,0.7411524648708704,0.8052421438866746,0.9999871636251804,-0.05446994191137537,0.6644687785122415,0.6231034209475727,0.6064550649755255,0.7229521540967723,-0.05891533518345747,0.23285403865131832,-0.14027951806587485,0.4538362914740106,0.26089848111593256,0.5476502443501021
employ_status_not_working,0.9949692257832506,0.9943091884806354,0.9954645661099311,-0.036840054561063415,-0.06718938325439058,-0.017430385243462146,0.9963714045504357,0.9909143964235374,0.9909520216010739,0.9896441665499407,0.989603396877501,0.7081813156264269,1.0,0.9917492900956393,0.97290214608724,0.9696180751628704,0.9879911931918405,0.9806338556456642,0.9594639078169416,0.991250993934805,0.98380396703718,0.9901273480300049,0.9903017376857368,0.9921301153245744,0.991442337018388,0.9870901292491554,0.9841179794276971,0.9787071243574985,0.971102489356414,0.9522414899454404,0.9896751795396483,0.9822537124034997,0.9759490149575584,0.5568957441149492,0.8015691346486341,0.9591448033230102,0.9738384474258488,0.9895166188434958,0.979790973372237,0.9928594962346136,0.9930726024083817,0.9762962514491755,0.959501499670371,0.7123879172292052,0.9895166188434958,0.8025953741299608,0.9708175721762734,0.9006021829005547,0.9821421240698541,0.9937684713380264,0.9806091176673088,0.9532144578646853,0.9768520264120705,0.9784475726754653,0.978137353862647,0.9889222712800023,0.9901738390269148,0.94708195895,0.7064694043380046,-0.0934242393046102,0.7447933221570963,0.7294941559761726,0.7433643763608514,0.9949692257832513,-0.23617600471890385,0.209697529004159,-0.2910964508056714,0.569442856888831,0.29696159852114307,0.6782105616154014
birth_ed_tot,0.9966959035849386,0.9964200071847005,0.9968165040516584,-0.05790254794359141,-0.08362033166874533,-0.041185797459460605,0.9973547329781648,0.9972830073511056,0.9972799788996972,0.9971255390629976,0.9828264239416934,0.7177781442904871,0.9917492900956393,1.0,0.9768724857975725,0.9750340646725139,0.9942555927662167,0.9938795582264769,0.9750558964858698,0.9998640872462384,0.9876701656717932,0.9996652015203973,0.9973260067191626,0.9948619493774781,0.9957016803015317,0.9940280337893267,0.9944306942226732,0.9938980844793216,0.9883564772129455,0.9702434190838845,0.9971562040168244,0.9878235729840158,0.9816039944166532,0.5724192948253944,0.8161530914689442,0.9619234148807244,0.981975724331548,0.9971216011069971,0.9917304541254965,0.9964262060565277,0.9971234028818428,0.9808535084459472,0.9687586216141526,0.7232153766952004,0.9971216011069971,0.8121754896861971,0.9778133224688853,0.9129434952778694,0.9893469196242921,0.996507279371182,0.988734549176047,0.9623714773548889,0.9857490443939887,0.9870278881310881,0.9877339209252789,0.9903192473968263,0.9951361810774613,0.9529288840704536,0.7160432819904882,-0.11954331972134435,0.7678660241123408,0.7356176411130176,0.7618423023707451,0.9966959035849386,-0.2029407495108706,0.22759963189081614,-0.26976994137640603,0.5841352057053383,0.30397383326355437,0.6951922280226666
birth_ed_less_than_high,0.9810983587385379,0.9822785825465784,0.9798017704456738,-0.11781578749569374,-0.13999452496398196,-0.1032805801878638,0.9782335299531166,0.9780659637289206,0.9777117932101419,0.9767698774230194,0.9724530270433642,0.7472752164041991,0.97290214608724,0.9768724857975725,1.0,0.9210941475029563,0.976124566332042,0.9712438512392332,0.9414697805516251,0.9791574247931147,0.9955850472341471,0.9733004497211356,0.9721586690739583,0.9804444091963663,0.9698696444067905,0.9588184863706546,0.9550026886504257,0.958825303535391,0.9564534278361803,0.9583363749248809,0.976715851329873,0.9690638882922833,0.9861881972992144,0.5286576609642246,0.7740137595609499,0.969793738470144,0.9705888830665974,0.976549195174403,0.9677375777398513,0.9773579734606103,0.974019679198775,0.9835879543889007,0.9430972436024114,0.7502504439034418,0.976549195174403,0.8762266298009229,0.9735047331434397,0.8794634011791556,0.9783552233044156,0.971524030408767,0.9689528625475288,0.9617444928039824,0.9513233733504032,0.9726834335910204,0.953238772746844,0.9745149749074535,0.9851654511407616,0.9362420554101839,0.7454082015287453,-0.1294779861983929,0.7115401834856293,0.7924189370394292,0.7280446181516455,0.9810983587385382,-0.21474836166003153,0.23299826256067627,-0.24744954097894337,0.4853867894392803,0.230566232621283,0.6103799143017417
birth_ed_high,0.9666517779662516,0.9647154763690757,0.968395509869568,0.010125675994335056,-0.02060511880391729,0.03116761875078419,0.9694369317717404,0.9660819806875944,0.9665721198735572,0.967405354763733,0.9414834004197385,0.6344904300608575,0.9696180751628704,0.9750340646725139,0.9210941475029563,1.0,0.9614681626555076,0.9534055296311247,0.937275506550309,0.9730253553412808,0.9390295616763333,0.9772486009638317,0.9817175847946324,0.9693682279432098,0.9822060708375816,0.9875653889438477,0.9867878914051303,0.974991976052251,0.9575659932914516,0.9110635794359281,0.9677301863727749,0.9646585140412561,0.932042326389179,0.5553281315963918,0.7886535728172397,0.8891373497943383,0.9264992699161391,0.9676998416976639,0.9559758885165355,0.9659841497597488,0.9733693615163093,0.9434339564551066,0.9602361122163454,0.6442587865520814,0.9676998416976639,0.7392721833318345,0.9468507697309405,0.9054880099966542,0.9539771948097113,0.9767936878206895,0.9694793597722567,0.8957231325923124,0.9657479930601321,0.9373427427933767,0.9724900914153317,0.955441913427882,0.9572310379533128,0.911134489194098,0.6327226051176695,-0.09144789785986117,0.7213484785573838,0.605102823010657,0.717964723591338,0.966651777966252,-0.24193431347785402,0.14134100059877544,-0.3099556110681106,0.6104987971165218,0.3308802232139616,0.7045904695998781
birth_ed_some_coll,0.9920314529843661,0.9925429674415017,0.9913851339656536,-0.07991541163736435,-0.10179473416310349,-0.06544045388592941,0.991771141826496,0.9906528525304741,0.9904749337761215,0.9900547218977059,0.9791278681739083,0.7345852125124173,0.9879911931918405,0.9942555927662167,0.976124566332042,0.9614681626555076,1.0,0.9859507732637443,0.9551799339338249,0.994473386318509,0.9864483691318172,0.9934566175399636,0.9925846541866801,0.9949110320249307,0.9945791190188267,0.9913004013661179,0.9888504035363165,0.9824757674406381,0.974457170465103,0.9551772958130548,0.9903395683810031,0.9891736591219332,0.9867170553745808,0.5121632609158379,0.7733166800893814,0.9642411774799593,0.9848703714535887,0.9902081373086109,0.9800270529770456,0.9894270977043449,0.9913786899216206,0.9829426831622795,0.9675042174642656,0.739258285730585,0.9902081373086109,0.8345242798952907,0.9753297833310526,0.9167991098159588,0.9856753770414179,0.9924282313639452,0.9791735980540714,0.9500225284513443,0.9709189950257529,0.9798129530485452,0.9707841338316318,0.9898074994242798,0.9904658831172394,0.9415694348966394,0.7330252591517598,-0.12936172942450994,0.7663451143812073,0.7543734045076306,0.7627934717310663,0.9920314529843662,-0.19724013076729188,0.25771094921476445,-0.25824412719477385,0.5837970769499213,0.29256902255219136,0.6764882230945173
birth_ed_batchelors,0.9909742331382986,0.9909891832339264,0.9908121512414316,-0.0673541474613704,-0.0915340905603149,-0.052546575209749535,0.9917069072925849,0.9948447671778604,0.9947398049225913,0.994547407742216,0.980755383069455,0.7285999301594216,0.9806338556456642,0.9938795582264769,0.9712438512392332,0.9534055296311247,0.9859507732637443,1.0,0.986365528290521,0.9939181758166218,0.9830490839129452,0.993470521474479,0.9850346263143503,0.982712377991067,0.9814831310634026,0.9798449350851264,0.9840107785984934,0.9921578904898626,0.9938281726284054,0.9872739671220448,0.99435572003453,0.9786464698436348,0.9785790792035693,0.5985451288284985,0.836637984070478,0.9723789067935316,0.9892540087303021,0.9943987668315114,0.996532770132722,0.9924844735312537,0.9914230299510246,0.9725990412104615,0.953848390284948,0.7332015204631495,0.9943987668315114,0.8042485794674126,0.970743500550511,0.8997428207800918,0.9884412774365231,0.9884359368058445,0.9821324842084431,0.9779919258086373,0.9867043587140878,0.9950589624821836,0.9850871134024319,0.985286157076374,0.9923672138520564,0.9565138152477711,0.7269084465870223,-0.11967116980594461,0.7972170001811806,0.7618205023438108,0.7737099687980286,0.9909742331382985,-0.16270641541084377,0.25653291662181854,-0.24723453983244192,0.5875490141863292,0.31212283319795936,0.7064204751151364
birth_ed_graduate,0.9689540015783494,0.9677479259997582,0.9699855240976928,-0.038972886468280094,-0.06760543460869245,-0.02185461879009982,0.9721272205423054,0.9762587116650417,0.9763134116516404,0.97593650607679,0.9647081290321804,0.6955320669498106,0.9594639078169416,0.9750558964858698,0.9414697805516251,0.937275506550309,0.9551799339338249,0.986365528290521,1.0,0.9743025776772212,0.9567472672752082,0.975241083048374,0.9639067517073097,0.9554692287302946,0.9534902908711222,0.9543611538268507,0.9637394700415887,0.9803791254782739,0.9898991470433963,0.9889492423807372,0.9752242637290082,0.9426043261920343,0.9401571676076468,0.6951813855489009,0.8931228163146508,0.9512039434336008,0.9634271473200754,0.9754754908796468,0.987882948751653,0.9770849534221823,0.9693384465366445,0.9328201846021259,0.9210541559937382,0.6979313186830206,0.9754754908796468,0.7251816691568652,0.9357181024049307,0.8662082000180121,0.9569161562507275,0.9629328729752312,0.9588100836241233,0.977618210505436,0.9784758059286063,0.9830773337270743,0.9814554784746011,0.9625687595522511,0.9712046985398899,0.9576981697187699,0.6937869368317068,-0.12406792363506887,0.7962733661805212,0.7407736551174515,0.776861998026706,0.9689540015783497,-0.158517400395933,0.24834590990821395,-0.2466182136435822,0.5857886818926702,0.3250210364852011,0.7291493202528146
birth_income_tot,0.9972494210753627,0.9971002630988929,0.9972463871806947,-0.06624521911929523,-0.09190238234911768,-0.04954621812522121,0.9975024157229776,0.9978071599648151,0.997787837858104,0.9976820181820589,0.9827779525508997,0.7201653756279304,0.991250993934805,0.9998640872462384,0.9791574247931147,0.9730253553412808,0.994473386318509,0.9939181758166218,0.9743025776772212,1.0,0.9889930899767629,0.9995638392426993,0.9973976475255879,0.9947634013065804,0.9951840138840635,0.9933125261665777,0.9937826161705947,0.993892339048345,0.988510704000799,0.9711203177677419,0.997705944311409,0.9887446312265753,0.9836668565847597,0.5696837270110232,0.8147084520838539,0.9625619070031706,0.9822915432355124,0.9976758883059681,0.9922130123830643,0.9963534869777869,0.9971489096435863,0.9828480904414487,0.9704048172831602,0.72566938604404,0.9976758883059681,0.8190731227442516,0.9793860175573385,0.9153059663273759,0.9904540853938366,0.996334818742803,0.9893702000802387,0.9631903583585125,0.9849856930310997,0.9872813748290102,0.987675191195887,0.9898241818222222,0.995964479340898,0.9531257648459921,0.7184068133951225,-0.11870438817922545,0.7661678936453044,0.7393794283541509,0.7614634408955447,0.9972494210753629,-0.2039172074156845,0.2283856668043706,-0.2699439761790062,0.5814876451203816,0.2992886900006279,0.693230278375523
birth_income_none,0.9893557400902592,0.990018376096671,0.9885624972992756,-0.10767839262111457,-0.13094711124470082,-0.09254023047764505,0.9878071485286225,0.9868324141442576,0.9865708608903981,0.9854711598999818,0.9829469097665317,0.7421550836945279,0.98380396703718,0.9876701656717932,0.9955850472341471,0.9390295616763333,0.9864483691318172,0.9830490839129452,0.9567472672752082,0.9889930899767629,1.0,0.9841921441504387,0.9818713383043731,0.9880517557353138,0.9813218829253987,0.9720774289937976,0.9688063067691862,0.9711953327650474,0.9686792517441283,0.9664761470963412,0.9855300033052221,0.9763974917729213,0.9880511528311142,0.5464445872740228,0.7870885987224864,0.975773783873783,0.9807154530860479,0.9853254562041259,0.9775007829794079,0.987106792619036,0.9854177590017997,0.9840518126957345,0.9480995579455459,0.7468017290430814,0.9853254562041259,0.8495848929298108,0.9767285633198655,0.8829083537891258,0.9851542576864247,0.982914968127984,0.979445049705835,0.9677998589014742,0.967204169811765,0.9837729753323863,0.9638996409447699,0.9857018525590631,0.9915106049869372,0.9464480852722507,0.7403144933233933,-0.14215252750942708,0.7263900017062346,0.7755358349844551,0.7347470033021145,0.9893557400902592,-0.21545741814296704,0.22981947184800391,-0.256930010588364,0.5152889282123666,0.24936412657600732,0.6319501628737905
birth_income_with _income,0.9961991293128457,0.9958883370673586,0.9963538222198279,-0.05780109197082361,-0.08386741149848323,-0.04083453034308377,0.9968110387305914,0.9973703533573848,0.9973994293538585,0.9974922583596926,0.9801565324414531,0.713880194204062,0.9901273480300049,0.9996652015203973,0.9733004497211356,0.9772486009638317,0.9934566175399636,0.993470521474479,0.975241083048374,0.9995638392426993,0.9841921441504387,1.0,0.997870371594783,0.9934837313703265,0.9953304110615142,0.9949354308942501,0.9961509965067705,0.9958055014288717,0.9898660968381311,0.9694902511308003,0.9975091523063365,0.9886056044733725,0.9802017509953084,0.572822054503679,0.8180759709470204,0.9573904634697962,0.9800197001186014,0.9975140023426242,0.9925369045841528,0.9955756039344115,0.996864808052607,0.980019955566555,0.972301634066656,0.7195408349179891,0.9975140023426242,0.810826583482388,0.9773376556714409,0.9193622066151469,0.9889039755273554,0.9963899104957434,0.9887461182510663,0.9597342194763995,0.9859412193961672,0.985382065381282,0.9898199915833314,0.9880407120857562,0.9942310154425699,0.9519489493268047,0.7121426344451962,-0.11371178990101981,0.7720898605490104,0.730216105835008,0.7647908423041091,0.996199129312846,-0.20107695885923305,0.2274981422658331,-0.2718306759615916,0.5932097491266722,0.30849455433362744,0.7036747156513107
birth_income_less_10K,0.9942114581866727,0.9937922794186195,0.9944721084323078,-0.06325877747753454,-0.08999689646590062,-0.045351628297980104,0.9944599210438527,0.9935533409517657,0.9936254682551257,0.9937514279563361,0.9760703811516875,0.7058230751106214,0.9903017376857368,0.9973260067191626,0.9721586690739583,0.9817175847946324,0.9925846541866801,0.9850346263143503,0.9639067517073097,0.9973976475255879,0.9818713383043731,0.997870371594783,1.0,0.9947320070645337,0.9970145757236366,0.9963606305735614,0.9956638620778143,0.9912546922381356,0.9816237963085083,0.9554131058397463,0.9938476039588685,0.9882612820623735,0.9772371213099978,0.5561335661202519,0.8041064975910004,0.9464090614571973,0.9710337149787847,0.9938343626810108,0.9851368155784537,0.9915346611255929,0.9940784900032716,0.9800058894074691,0.9769279694225645,0.7123482674572302,0.9938343626810108,0.8151650859142913,0.9761753207405216,0.925273793930868,0.9847615892825188,0.9948580913208633,0.9870527340797737,0.9474273825538502,0.9790380381842403,0.9752613781503756,0.9865348447084435,0.9834709337233496,0.9904306670745071,0.9428442437788487,0.7040232035713394,-0.11085983917834348,0.7545483735497982,0.7156414087971951,0.7594249799060622,0.9942114581866734,-0.21725222400247646,0.21706191692500099,-0.2774477562278936,0.5857337116066128,0.29398395335413224,0.6989894751587635
birth_income_10_15K,0.9917213621758552,0.9916865850379685,0.9916076460606768,-0.053095136590492205,-0.0777366593029759,-0.036450335429041344,0.9924158866116084,0.9892563882443002,0.9891830934954355,0.988312987681588,0.9829285518952454,0.720673002440486,0.9921301153245744,0.9948619493774781,0.9804444091963663,0.9693682279432098,0.9949110320249307,0.982712377991067,0.9554692287302946,0.9947634013065804,0.9880517557353138,0.9934837313703265,0.9947320070645337,1.0,0.9965185700750097,0.9914252751867391,0.9872460782388495,0.9793048525245049,0.9705694918968825,0.9514125905059617,0.9883064168562246,0.9855260912878093,0.9813393486497016,0.5236740102133476,0.7806877869553289,0.9610246180558697,0.9785483531886732,0.9882195769749276,0.9771609937931951,0.98943051817951,0.9900886188558677,0.9792537978853662,0.9657199829538973,0.7238249411224502,0.9882195769749276,0.821135236403107,0.9708309629961148,0.9123589668204337,0.9829736966856865,0.9915981394166392,0.9774241089463098,0.9523896222316272,0.9693931917865853,0.9756825722298195,0.9725065855004438,0.988750741400563,0.9890356891385762,0.9372026511275511,0.7190339348270247,-0.1340576480004031,0.7513177958889986,0.7497287672277289,0.7414755234340397,0.9917213621758552,-0.21633731155531777,0.22479651242015403,-0.27239478060460537,0.5553187860090621,0.28918440044452964,0.6634272280776556
birth_income_15_25K,0.9917794600321262,0.9914242227812455,0.9919781383823005,-0.04715503274593877,-0.07210606445454212,-0.030348560038665456,0.992446180076751,0.9897056152528126,0.9897102717131899,0.9896075725012076,0.9747963792384976,0.7113791776693594,0.991442337018388,0.9957016803015317,0.9698696444067905,0.9822060708375816,0.9945791190188267,0.9814831310634026,0.9534902908711222,0.9951840138840635,0.9813218829253987,0.9953304110615142,0.9970145757236366,0.9965185700750097,1.0,0.9982628723052439,0.9948415918087434,0.985004049951032,0.9722217593198516,0.9442912512699383,0.9899826479635597,0.9890490650219341,0.9773485284224008,0.524500748759761,0.7779489118453495,0.9474767435942738,0.9730410576726539,0.9898685201712238,0.9776089997422952,0.9896682374634795,0.993725469381037,0.9800886455118251,0.9702309300178802,0.7182356023745746,0.9898685201712238,0.8134885417114905,0.9765814373936091,0.9134033289410359,0.9832218945694879,0.995936289258524,0.9841796720834433,0.9381878872113145,0.9768258282837333,0.9727336547716573,0.9772765186895109,0.9873276827735529,0.9879833639193188,0.9366767330285872,0.7097074887803427,-0.11856825550804886,0.7460149593188855,0.7052342484388403,0.7436627616480451,0.991779460032126,-0.21751728719951743,0.20842021405171093,-0.2771382853502882,0.5865037848433653,0.3033200513351489,0.6807472925631659
birth_income_25_35K,0.9892151503077997,0.9886204811331536,0.9896476224911385,-0.0435780670598265,-0.06957172232751044,-0.02609165268582671,0.990063433601583,0.9884801459035705,0.9885277098082585,0.9889922366022612,0.9672388181429349,0.7052040570119967,0.9870901292491554,0.9940280337893267,0.9588184863706546,0.9875653889438477,0.9913004013661179,0.9798449350851264,0.9543611538268507,0.9933125261665777,0.9720774289937976,0.9949354308942501,0.9963606305735614,0.9914252751867391,0.9982628723052439,1.0,0.9984554764588471,0.9885082156380128,0.9744588715529652,0.9411599120317254,0.9894501122691336,0.9882871083952783,0.9714082661689607,0.5324930494203526,0.7838779871807734,0.9359012378014738,0.967855475392773,0.9894037249712255,0.9782926779750792,0.9875412939408678,0.9926535343568789,0.9760050220421312,0.9730904908820773,0.7136415992741801,0.9894037249712255,0.8015530120521616,0.9749536545875799,0.9188410908855801,0.979691460055584,0.9950928820538334,0.9837931578216096,0.931070082934992,0.9786623375863476,0.9689919688816083,0.9808929278516322,0.9829010650483155,0.9846965280835684,0.9367201636896099,0.7035349065327935,-0.10782328921306734,0.7546291796620814,0.6834088592321366,0.7510863037688977,0.9892151503078,-0.2130887367073531,0.20185368602815038,-0.2817645220690171,0.6106429186499548,0.3184759621737948,0.702273861180716
birth_income_35_50K,0.9894108857910866,0.9887440717299399,0.9899136598606378,-0.04521950841741215,-0.07194007233034935,-0.027436177785490116,0.990366090634674,0.9906928216554236,0.9907842970495918,0.9916018887530123,0.965478745496994,0.7013783261670703,0.9841179794276971,0.9944306942226732,0.9550026886504257,0.9867878914051303,0.9888504035363165,0.9840107785984934,0.9637394700415887,0.9937826161705947,0.9688063067691862,0.9961509965067705,0.9956638620778143,0.9872460782388495,0.9948415918087434,0.9984554764588471,1.0,0.9942012271631614,0.9825688236018132,0.9503327841744479,0.9919343129586623,0.9867267893399531,0.9691032946390146,0.559240362386867,0.8052668019165499,0.9356765926650138,0.968390118988935,0.9919642126328212,0.9845144659046564,0.9888330840824799,0.9931548168382941,0.9736007916738687,0.9741425483362297,0.7099095859947304,0.9919642126328212,0.7956230232916849,0.9740264209460671,0.9223376741439666,0.9802920169614348,0.9944666727748204,0.9853377222567687,0.9370695357168897,0.9836234602955128,0.9723185967097204,0.9875306100747137,0.9806451460140406,0.9855263759920284,0.9420142075491899,0.6996695461147524,-0.10166419275855056,0.7680185332433827,0.6837964420585545,0.7629217975180677,0.9894108857910875,-0.20354550724392603,0.20658653534231516,-0.2806688095744306,0.6249122923779659,0.32971208300212196,0.7195108659365831
birth_income_50_65K,0.9903577670964488,0.9898466363387363,0.9907086311036803,-0.05771659141872372,-0.08504984527715863,-0.040354751263971984,0.9908018426554487,0.994538935714536,0.9947041689199051,0.995618106444712,0.9682488805024937,0.6950454297337302,0.9787071243574985,0.9938980844793216,0.958825303535391,0.974991976052251,0.9824757674406381,0.9921578904898626,0.9803791254782739,0.993892339048345,0.9711953327650474,0.9958055014288717,0.9912546922381356,0.9793048525245049,0.985004049951032,0.9885082156380128,0.9942012271631614,1.0,0.9959901608948458,0.9737643858966372,0.9955671215011856,0.9822028093620363,0.9700038894255838,0.6052465388579658,0.8409175341553404,0.9443689355018335,0.970953602191746,0.9956580549947341,0.9952252921082393,0.9907577954421761,0.9926637318064915,0.9716772617070619,0.9712755544340631,0.7031097454345098,0.9956580549947341,0.7978804306331487,0.9730401939609372,0.9212615981049603,0.985278985756789,0.9907537112820463,0.9885795848391119,0.956198500960566,0.9894058325244532,0.9819900666187826,0.9951247675990704,0.9771036353788788,0.9885484908013686,0.9511135419705372,0.6932073099124766,-0.09562201752272484,0.779032505956455,0.7079605737784984,0.773175449518103,0.9903577670964493,-0.18996216751934264,0.22338702944089722,-0.27215929182672355,0.6175129350206842,0.3232479726774765,0.7285547026677391
birth_income_65_75K,0.9848909643445796,0.9845595852982717,0.9850674096931894,-0.05961494945329985,-0.08646426489815617,-0.043197556965476044,0.9857906356352383,0.9910579350751232,0.9912658059360222,0.9916853860654454,0.9704391241305754,0.6872810566409465,0.971102489356414,0.9883564772129455,0.9564534278361803,0.9575659932914516,0.974457170465103,0.9938281726284054,0.9898991470433963,0.988510704000799,0.9686792517441283,0.9898660968381311,0.9816237963085083,0.9705694918968825,0.9722217593198516,0.9744588715529652,0.9825688236018132,0.9959901608948458,1.0,0.988025930114984,0.9911648717044605,0.9709321591953775,0.96468168285117,0.634934921706193,0.8642101261649682,0.9535430638844867,0.9722199127409227,0.9912963624412406,0.9965995401552787,0.9874615179263939,0.9853544330323593,0.9604715013655643,0.9587225544537213,0.6923053404875468,0.9912963624412406,0.7861709322908227,0.9600855512102379,0.9122368386302799,0.9811575607548747,0.9810051579993596,0.979888902665532,0.9710011064116791,0.9851574010873669,0.9859208126526717,0.991943091838223,0.9730276771996329,0.9846911945882341,0.9533145755340162,0.6854689775056163,-0.10553666370703522,0.7949626662286279,0.7436130962154903,0.7791323806217715,0.9848909643445798,-0.1728352042356766,0.24964307739853406,-0.2605702025748751,0.6023197665968391,0.3127857214174922,0.7227908824157047
birth_income_more_75K,0.9690313790798561,0.9693281989555946,0.9685977803849984,-0.08190789766394661,-0.10649779833653646,-0.06767828754341343,0.9695095345934257,0.9763369182229258,0.9762248502928811,0.9757299112581012,0.9659515686204846,0.7161627820424877,0.9522414899454404,0.9702434190838845,0.9583363749248809,0.9110635794359281,0.9551772958130548,0.9872739671220448,0.9889492423807372,0.9711203177677419,0.9664761470963412,0.9694902511308003,0.9554131058397463,0.9514125905059617,0.9442912512699383,0.9411599120317254,0.9503327841744479,0.9737643858966372,0.988025930114984,1.0,0.974909624547317,0.9472866022805438,0.9578915239536269,0.6493859944001316,0.8665333764211685,0.9673946756938141,0.9709760484312812,0.9750540458121408,0.9873688103338156,0.972814211714467,0.9655326419117758,0.9454043581809907,0.923179961243881,0.7155110251828872,0.9750540458121408,0.7847850386625691,0.9423829708559242,0.8726209288810597,0.9678131669243647,0.9578380331114037,0.9584093488421436,0.9870700134053368,0.9667016397490689,0.987493763115308,0.9695397893643509,0.9600593609877521,0.9744278694157472,0.9556938434266598,0.7144616221398082,-0.11847563198493505,0.7975951487489322,0.7999313094008618,0.7700067238058704,0.9690313790798563,-0.1472752191105258,0.2803837004633401,-0.23344582131377012,0.5490789437640287,0.2939260616683236,0.6915217449447889
trans_tot,0.9986002024986582,0.998523488274648,0.9985263451650452,-0.07614413617595571,-0.10354616792138527,-0.05880708601539897,0.9981891178207714,0.9998118654889747,0.9997974759427164,0.9999656691365544,0.9816660755215824,0.7209989397974683,0.9896751795396483,0.9971562040168244,0.976715851329873,0.9677301863727749,0.9903395683810031,0.99435572003453,0.9752242637290082,0.997705944311409,0.9855300033052221,0.9975091523063365,0.9938476039588685,0.9883064168562246,0.9899826479635597,0.9894501122691336,0.9919343129586623,0.9955671215011856,0.9911648717044605,0.974909624547317,1.0,0.9904705797823289,0.9852357456307513,0.5757880683968257,0.8209187810733115,0.9607743913017168,0.9816955484462255,0.9999955389168688,0.996278804658023,0.9965197456787822,0.9981679511840272,0.9853712049798732,0.9729546974987564,0.7273931122709911,0.9999955389168688,0.8269174337773797,0.9832578897880592,0.9192308858006912,0.9933321332952025,0.9965348124986618,0.9917143706088503,0.9647173239821474,0.9875840933565898,0.9894213933747305,0.9911682423738971,0.9870178070513212,0.997671585544519,0.9576968196639124,0.7191836443579569,-0.09111870342695894,0.7688859113527028,0.7360324078549505,0.7631180176922487,0.9986002024986587,-0.2031020030068396,0.22473391300297357,-0.27658167616219875,0.5921024234195579,0.301879412823629,0.703410448273119
